author,title,passage_id,Coarse Label,Fine Label
Ann Ward Radcliffe,The Mysteries of Udolpho,8852,Key Stage 4-5,Key Stage 5 (KS5)
Ann Ward Radcliffe,The Mysteries of Udolpho,9116,Key Stage 4-5,Key Stage 5 (KS5)
Ann Ward Radcliffe,The Mysteries of Udolpho,9305,Key Stage 4-5,Key Stage 5 (KS5)
Ann Ward Radcliffe,The Mysteries of Udolpho,9670,Key Stage 4-5,Key Stage 5 (KS5)
Ann Ward Radcliffe,The Mysteries of Udolpho,9969,Key Stage 4-5,Key Stage 5 (KS5)
Ann Ward Radcliffe,The Mysteries of Udolpho,12148,Key Stage 4-5,Key Stage 5 (KS5)
Ann Ward Radcliffe,The Mysteries of Udolpho,12270,Key Stage 4-5,Key Stage 5 (KS5)
Ann Ward Radcliffe,The Mysteries of Udolpho,12458,Key Stage 4-5,Key Stage 5 (KS5)
Ann Ward Radcliffe,The Mysteries of Udolpho,13022,Key Stage 4-5,Key Stage 5 (KS5)
Ann Ward Radcliffe,The Mysteries of Udolpho,13246,Key Stage 4-5,Key Stage 5 (KS5)
Ann Ward Radcliffe,The Mysteries of Udolpho,13312,Key Stage 4-5,Key Stage 5 (KS5)
Ann Ward Radcliffe,The Mysteries of Udolpho,13797,Key Stage 4-5,Key Stage 5 (KS5)
Ann Ward Radcliffe,The Mysteries of Udolpho,14934,Key Stage 4-5,Key Stage 5 (KS5)
Ann Ward Radcliffe,The Mysteries of Udolpho,15301,Key Stage 4-5,Key Stage 5 (KS5)
Ann Ward Radcliffe,The Mysteries of Udolpho,15416,Key Stage 4-5,Key Stage 5 (KS5)
Ann Ward Radcliffe,The Mysteries of Udolpho,15671,Key Stage 4-5,Key Stage 5 (KS5)
Anthony Hope,The Prisoner of Zenda,78,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,87,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,675,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,808,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,879,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,907,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,1112,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,1275,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,2472,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,2761,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,3033,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,3160,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,3226,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,3340,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,3752,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,3870,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,3952,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,3974,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,4065,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,4780,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,5021,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,5184,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,5302,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,5906,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,6457,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,6785,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,7106,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,8308,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,9016,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,9663,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,10294,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,10502,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,10980,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,11037,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,12133,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,12157,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,12194,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,12239,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,12560,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,12632,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,12893,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,13354,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,13465,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,14099,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,14948,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,15062,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,15268,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,15389,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,15623,Key Stage 2-3,Key Stage 2 (KS2)
Anthony Hope,The Prisoner of Zenda,15839,Key Stage 2-3,Key Stage 2 (KS2)
Apuleius,The Golden Asse,361,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,607,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,709,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,871,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,1016,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,1053,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,1132,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,1512,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,1714,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,2440,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,3025,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,3785,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,4139,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,4610,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,5424,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,5877,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,6146,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,6259,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,6632,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,7289,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,7785,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,7951,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,7969,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,8501,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,9570,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,10689,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,11219,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,11301,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,11443,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,11828,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,11924,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,12316,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,12500,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,13252,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,15263,Key Stage 4-5,Key Stage 5 (KS5)
Apuleius,The Golden Asse,15930,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,566,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,603,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,744,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,1032,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,1316,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,1325,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,1717,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,1757,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,1825,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,2126,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,2146,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,2155,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,2212,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,2219,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,2291,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,2322,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,2956,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,3131,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,3305,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,3316,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,3412,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,3934,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,4090,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,4249,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,5014,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,5434,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,6244,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,6328,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,6984,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,8690,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,9401,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,9972,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,10090,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,10886,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,10901,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,10950,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,11020,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,12360,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,12531,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,13901,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,14847,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,15507,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,15585,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,15621,Key Stage 4-5,Key Stage 5 (KS5)
Aristotle,The Ethics of Aristotle,15722,Key Stage 4-5,Key Stage 5 (KS5)
Arthur Conan Doyle,A Study in Scarlet,308,Key Stage 4-5,Key Stage 4 (KS4)
Arthur Conan Doyle,A Study in Scarlet,2909,Key Stage 4-5,Key Stage 4 (KS4)
Arthur Conan Doyle,A Study in Scarlet,3202,Key Stage 4-5,Key Stage 4 (KS4)
Arthur Conan Doyle,A Study in Scarlet,10323,Key Stage 4-5,Key Stage 4 (KS4)
Arthur Conan Doyle,His Last Bow: An Epilogue of Sherlock Holmes,1349,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,His Last Bow: An Epilogue of Sherlock Holmes,1725,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,His Last Bow: An Epilogue of Sherlock Holmes,8821,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The Adventures of Sherlock Holmes,435,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The Adventures of Sherlock Holmes,2005,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The Adventures of Sherlock Holmes,3860,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The Adventures of Sherlock Holmes,5164,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The Adventures of Sherlock Holmes,6302,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The Adventures of Sherlock Holmes,8816,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The Adventures of Sherlock Holmes,9710,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The Adventures of Sherlock Holmes,9729,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The Adventures of Sherlock Holmes,15965,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The Hound of the Baskervilles,3030,Key Stage 4-5,Key Stage 4 (KS4)
Arthur Conan Doyle,The Memoirs of Sherlock Holmes,1818,Key Stage 4-5,Key Stage 4 (KS4)
Arthur Conan Doyle,The Memoirs of Sherlock Holmes,5775,Key Stage 4-5,Key Stage 4 (KS4)
Arthur Conan Doyle,The Memoirs of Sherlock Holmes,7545,Key Stage 4-5,Key Stage 4 (KS4)
Arthur Conan Doyle,The Memoirs of Sherlock Holmes,12922,Key Stage 4-5,Key Stage 4 (KS4)
Arthur Conan Doyle,The Memoirs of Sherlock Holmes,14001,Key Stage 4-5,Key Stage 4 (KS4)
Arthur Conan Doyle,The Return of Sherlock Holmes,485,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The Return of Sherlock Holmes,1123,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The Return of Sherlock Holmes,1459,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The Return of Sherlock Holmes,5035,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The Return of Sherlock Holmes,6816,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The Return of Sherlock Holmes,9544,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The Return of Sherlock Holmes,11692,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The Return of Sherlock Holmes,14410,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The Return of Sherlock Holmes,14864,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The Return of Sherlock Holmes,15484,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The Sign of the Four,3343,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The Sign of the Four,5312,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The Valley of Fear,323,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The Valley of Fear,418,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The Valley of Fear,1319,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The Valley of Fear,3587,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The Valley of Fear,7096,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The Valley of Fear,12145,Key Stage 2-3,Key Stage 3 (KS3)
Arthur Conan Doyle,The White Company,1550,Key Stage 4-5,Key Stage 5 (KS5)
Arthur Conan Doyle,The White Company,6561,Key Stage 4-5,Key Stage 5 (KS5)
Arthur Conan Doyle,The White Company,6679,Key Stage 4-5,Key Stage 5 (KS5)
Arthur Conan Doyle,The White Company,9968,Key Stage 4-5,Key Stage 5 (KS5)
Arthur Conan Doyle,The case-book of Sherlock Holmes,3090,Key Stage 4-5,Key Stage 4 (KS4)
Arthur Conan Doyle,The case-book of Sherlock Holmes,3495,Key Stage 4-5,Key Stage 4 (KS4)
Arthur Conan Doyle,The case-book of Sherlock Holmes,4346,Key Stage 4-5,Key Stage 4 (KS4)
Arthur Conan Doyle,The case-book of Sherlock Holmes,4360,Key Stage 4-5,Key Stage 4 (KS4)
Arthur Conan Doyle,The case-book of Sherlock Holmes,9966,Key Stage 4-5,Key Stage 4 (KS4)
Arthur Conan Doyle,The case-book of Sherlock Holmes,11970,Key Stage 4-5,Key Stage 4 (KS4)
Ayn Rand,Anthem,696,Key Stage 2-3,Key Stage 3 (KS3)
Ayn Rand,Anthem,875,Key Stage 2-3,Key Stage 3 (KS3)
Ayn Rand,Anthem,1217,Key Stage 2-3,Key Stage 3 (KS3)
Ayn Rand,Anthem,2122,Key Stage 2-3,Key Stage 3 (KS3)
Ayn Rand,Anthem,2827,Key Stage 2-3,Key Stage 3 (KS3)
Ayn Rand,Anthem,3153,Key Stage 2-3,Key Stage 3 (KS3)
Ayn Rand,Anthem,3238,Key Stage 2-3,Key Stage 3 (KS3)
Ayn Rand,Anthem,8275,Key Stage 2-3,Key Stage 3 (KS3)
Ayn Rand,Anthem,10685,Key Stage 2-3,Key Stage 3 (KS3)
Ayn Rand,Anthem,11242,Key Stage 2-3,Key Stage 3 (KS3)
Ayn Rand,Anthem,14562,Key Stage 2-3,Key Stage 3 (KS3)
Baron Alfred Tennyson Tennyson,Idylls of the King,207,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,580,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,584,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,780,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,920,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,1059,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,1076,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,1118,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,1633,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,1653,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,1844,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,2834,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,3035,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,3276,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,3420,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,3591,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,3669,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,3753,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,4010,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,4240,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,4599,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,4704,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,5033,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,6425,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,6451,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,7170,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,7189,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,8765,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,9434,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,10204,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,11981,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,15097,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,15392,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,15452,Key Stage 4-5,Key Stage 5 (KS5)
Baron Alfred Tennyson Tennyson,Idylls of the King,15910,Key Stage 4-5,Key Stage 5 (KS5)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,202,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,530,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,566,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,703,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,796,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,927,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,947,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,1268,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,2430,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,2750,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,3002,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,3056,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,3996,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,4793,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,5230,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,6484,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,6971,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,7489,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,8284,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,9405,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,9989,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,10523,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,10547,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,11455,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,12564,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,13282,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,13547,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,14366,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,14930,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,15418,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,15431,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,El Dorado: An Adventure of the Scarlet Pimpernel,15512,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,The Scarlet Pimpernel,1034,Key Stage 4-5,Key Stage 4 (KS4)
Baroness Emmuska Orczy Orczy,The Scarlet Pimpernel,1526,Key Stage 4-5,Key Stage 4 (KS4)
